COURSE,NAME,DANISH_NAME,LANGUAGE,ECTS_POINTS,COURSE_TYPE,EXAM_TYPE,TIME_OF_WEEK,COURSE_DURATION,EXAM_AID,EXAMINER,ASSIGNMENTS,GRADE_TYPE,CAMPUS,SEMESTER_PERIOD,MAIN_RESPONSIBLE_NAME,CO_RESPONSIBLE_1_NAME,CO_RESPONSIBLE_2_NAME,CO_RESPONSIBLE_3_NAME,CO_RESPONSIBLE_4_NAME,STUDY_LINES,AVERAGE_GRADE,PERCENT_PASSED,TOTAL_STUDENTS,WORKLOAD_AVERAGE_SCORE,LEARNING_AVERAGE_SCORE,MOTIVATION_AVERAGE_SCORE,FEEDBACK_AVERAGE_SCORE
46740,"Distributed energy technologies, modelling and control","Distribuerede energiteknologier, modellering og kontrol",English,5.0,MSc,Written exam,"['F1B (Spring, Thurs 13-17)']",DURATION_13_WEEKS,All aid,EXAMINER_INTERNAL,Mandatory exercises,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Spring,Mattia Marinelli,Jan Martin Wilhelm Zepter,Mattia Secchi,NO_DATA,NO_DATA,"['BEng, Electrical Energy Technology', 'BSc, Electrical Engineering', 'MSc, Electrical Engineering', 'MSc, Sustainable Energy', 'MSc, Sustainable Energy Systems', 'MSc, Wind Energy']",7.66,95.3,233,3.35,4.13,4.1,4.24
46745,Integration of wind power in the power system,Integration af vindkraft i elsystemet,English,5.0,MSc,Written exam,"['E3B (Autumn, Fri 13-17)']",DURATION_13_WEEKS,All aid,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Autumn,Mattia Marinelli,Jan Engelhardt,NO_DATA,NO_DATA,NO_DATA,"['BEng, Electrical Energy Technology', 'MSc, Electrical Engineering', 'MSc, Sustainable Energy', 'MSc, Sustainable Energy Systems', 'MSc, Sustainable Energy Technologies', 'MSc, Wind Energy']",7.59,96.1,205,3.44,4.52,4.42,4.02
46750,Optimization in modern power systems,Optimering i moderne power systemer,English,5.0,MSc,Report hand-in,"['E5A (Autumn, Wed 8-12)']",DURATION_13_WEEKS,Unknown data value,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Autumn,Lesia Marie-Jeanne M Mitridati,Seyyedjalal Kazempour,NO_DATA,NO_DATA,NO_DATA,"['MSc, Electrical Engineering', 'MSc, Sustainable Energy', 'MSc, Sustainable Energy Systems', 'MSc, Wind Energy']",9.7,99.2,130,4.23,4.3,3.84,3.89
46755,Renewables in electricity markets,Vedvarende energi i el-markederne,English,5.0,MSc,Report hand-in,"['F2A (Spring, Mon 13-17)']",DURATION_13_WEEKS,All aid,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Spring,Seyyedjalal Kazempour,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['MSc, Business Analytics', 'MSc, Electrical Engineering', 'MSc, Sustainable Energy', 'MSc, Sustainable Energy Systems', 'MSc, Sustainable Energy Technologies', 'MSc, Wind Energy']",8.28,96.8,278,3.92,4.49,4.29,3.76
46760,Hands-on microcontroller programming,Hands-on mikrokontroller programmering,English,5.0,MSc,Report hand-in,['3-week June'],DURATION_3_WEEKS,All aid,EXAMINER_INTERNAL,Mandatory experiments,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,June,Yi Zong,Bruno Flangini Laurini,Lisa Marie Dannappel,NO_DATA,NO_DATA,"['BEng, Electrical Energy Technology', 'MSc, Electrical Engineering', 'MSc, Sustainable Energy', 'MSc, Wind Energy']",10.72,100.0,88,3.12,3.88,4.24,3.84
46765,Machine learning for energy systems,Maskinlæring til energisystemer,English,5.0,MSc,Oral exam,"['E5B (Autumn, Wed 13-17)']",DURATION_13_WEEKS,All aid,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Autumn,Seyyedjalal Kazempour,Farzaneh Pourahmadi,NO_DATA,NO_DATA,NO_DATA,"['MSc, Electrical Engineering', 'MSc, Sustainable Energy', 'MSc, Sustainable Energy Systems']",9.46,96.3,109,3.8,3.79,3.5,3.47
46770,Integrated energy grids,Integrerede energinet,English,5.0,MSc,Written exam,"['F5A (Spring, Wed 8-12)']",DURATION_13_WEEKS,All aid,EXAMINER_EXTERNAL,Mandatory exercises,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Spring,Marta Victoria Perez,Seyyedjalal Kazempour,NO_DATA,NO_DATA,NO_DATA,"['MSc, Electrical Engineering', 'MSc, Sustainable Energy', 'MSc, Sustainable Energy Systems']",No data,No data,0,No data,No data,No data,No data
46795,"Formula Student Electric: implementation, testing and design optimization (BlueDot)","Formula Student Electric: implementation, testing and design optimization (BlueDot)",English,5.0,BSc,Report hand-in,"['E4B (Autumn, Fri 8-12)']",DURATION_13_WEEKS,All aid,EXAMINER_INTERNAL,Mandatory experiments,PASS_OR_FAIL,CAMPUS_LYNGBY,Autumn,Nenad Mijatovic,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['MSc, Sustainable Energy']",No data,No data,0,3.33,4.5,4.5,3.33
46797,"Formula Student Electric: implementation, testing and design optimization","Formula Student Electric: implementering, test og designoptimering",English,5.0,BSc,Report hand-in,"['F4B (Spring, Fri 8-12)']",DURATION_13_WEEKS,All aid,EXAMINER_INTERNAL,Mandatory experiments,PASS_OR_FAIL,CAMPUS_LYNGBY,Spring,Nenad Mijatovic,NO_DATA,NO_DATA,NO_DATA,NO_DATA,['Not linked to any study lines'],Pass/Fail,100.0,6,3.75,4.25,4.75,4.0
46901,Scientific writing in Wind and Energy Systems,Videnskabelig kommunikation indenfor vind- og energisystemer,English,2.5,Ph.D.,Report hand-in,['Unspecified'],DURATION_26_WEEKS,Unknown data value,EXAMINER_INTERNAL,Mandatory reports,PASS_OR_FAIL,No data available,Unspecified,Ebba Karin Helena Dellwik,Jens Nørkær Sørensen,NO_DATA,NO_DATA,NO_DATA,['Not linked to any study lines'],Pass/Fail,76.5,68,No data,No data,No data,No data
46910,Advanced Finite Element Simulations Using Abaqus,Avanceret finite element simulering ved brug af Abaqus,English,5.0,Ph.D.,Report hand-in,"['F1B (Spring, Thurs 13-17)']",DURATION_13_WEEKS,All aid,EXAMINER_INTERNAL,Mandatory experiments,PASS_OR_FAIL,CAMPUS_LYNGBY,Spring,Philipp Ulrich Haselbach,Lars Pilgaard Mikkelsen,NO_DATA,NO_DATA,NO_DATA,"['MSc, Wind Energy']",Pass/Fail,94.9,98,3.71,4.44,4.35,4.46
46915,Project planning for PhD Students at DTU Wind and Energy Systems,Projektplanlægning for ph.d.-studerende ved DTU Vind og Energi Systemer,English,1.0,Ph.D.,Report hand-in,"['Special schedule', '3-week January', '3-week June', '3-week July', '3-week August']",DURATION_26_WEEKS,All aid,EXAMINER_INTERNAL,Mandatory reports,PASS_OR_FAIL,No data available,Spring + Autumn + January + June + July + August,Daniela Anca Hansen,NO_DATA,NO_DATA,NO_DATA,NO_DATA,['Not linked to any study lines'],Pass/Fail,100.0,11,No data,No data,No data,No data
46920,PhD Summer School: Remote Sensing for Wind Energy,Ph.d.-sommer skole: Remote Sensing for vindenergi,English,2.5,Ph.D.,Report hand-in,['3-week June'],DURATION_3_WEEKS,No computers,EXAMINER_INTERNAL,Mandatory experiments,PASS_OR_FAIL,No data available,June,Alfredo Peña Díaz,Jakob Mann Sørensen,NO_DATA,NO_DATA,NO_DATA,['Not linked to any study lines'],Pass/Fail,100.0,70,No data,No data,No data,No data
46W11,Wind Turbine Technology,Vindmølleteknologi,English,5.0,MSc,Written exam,['Unspecified'],DURATION_13_WEEKS,All aid,EXAMINER_INTERNAL,No mandatory assignments,PASS_OR_FAIL,No data available,Unspecified,Philipp Ulrich Haselbach,Martin Otto Laver Hansen,Daniela Anca Hansen,NO_DATA,NO_DATA,['Not linked to any study lines'],Pass/Fail,61.7,149,3.39,4.39,4.2,3.18
46W14,Wind Resources,Vindressourser,English,5.0,MSc,Oral exam,['Unspecified'],DURATION_13_WEEKS,Unknown data value,EXAMINER_INTERNAL,No mandatory assignments,SEVEN_STEP_SCALE,No data available,Unspecified,Mark Charles Kelly,Ásta Hannesdóttir,NO_DATA,NO_DATA,NO_DATA,['Not linked to any study lines'],7.96,67.9,106,3.83,4.3,3.95,4.15
46W17,Materials for Wind Energy,Materialer til vindenergi,English,5.0,MSc,Oral exam,['Unspecified'],DURATION_13_WEEKS,Unknown data value,EXAMINER_EXTERNAL,Mandatory exercises,SEVEN_STEP_SCALE,No data available,Unspecified,Lars Pilgaard Mikkelsen,Bo Madsen,Bent Fruergaard Sørensen,NO_DATA,NO_DATA,['Not linked to any study lines'],9.0,73.1,67,3.78,4.19,4.03,3.53
46W21,Wind Energy in Society,Vindenergi og samfund,English,5.0,MSc,Oral exam,['Unspecified'],DURATION_13_WEEKS,All aid,EXAMINER_INTERNAL,Mandatory exercises,SEVEN_STEP_SCALE,No data available,Unspecified,Niels-Erik Clausen,Thomas Henry Christopher Cronin,David Philipp Rudolph,Anastasia Ioannou,NO_DATA,['Not linked to any study lines'],8.86,93.4,76,3.54,4.42,4.42,4.48
46W24,Aerodynamics and Aeroelasticity,Aerodynamik og Aeroelasticitet,English,5.0,MSc,Oral exam,['Unspecified'],DURATION_13_WEEKS,All aid,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,No data available,Unspecified,Wai Hou Lio,Riccardo Riva,Georg Raimund Pirrung,NO_DATA,NO_DATA,['Not linked to any study lines'],9.69,79.5,73,3.85,4.12,3.95,3.8
46W27,Grid Connection and Integration of Wind Power,Nettilslutning og integration af vindkraftværker,English,5.0,MSc,Oral exam,['Unspecified'],DURATION_13_WEEKS,All aid,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,No data available,Unspecified,Daniela Anca Hansen,Kaushik Das,Poul Ejnar Sommer Sørensen,NO_DATA,NO_DATA,['Not linked to any study lines'],8.69,74.8,103,3.35,4.46,4.31,3.94
46W31,Numerical Tools in Wind Energy,Numeriske værktøjer i vindenergi,English,5.0,MSc,Report hand-in,['Unspecified'],DURATION_13_WEEKS,Unknown data value,EXAMINER_INTERNAL,Mandatory reports,PASS_OR_FAIL,No data available,Unspecified,Niels Lygren Troldborg,Niels Morten Nielsen,Fanzhong Meng,NO_DATA,NO_DATA,['Not linked to any study lines'],Pass/Fail,77.3,66,3.82,4.56,4.64,4.41
46W34,Offshore Wind Energy - Design of substructures,Offshore vindenergi - Design af substrukturer,English,5.0,MSc,Oral exam,['Unspecified'],DURATION_13_WEEKS,All aid,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,No data available,Unspecified,Henrik Bredmose,NO_DATA,NO_DATA,NO_DATA,NO_DATA,['Not linked to any study lines'],9.34,86.0,93,4.17,4.38,4.08,4.04
46W37,Measurement Techniques in Wind Energy,Måleteknikker i vindenergi,English,5.0,MSc,Oral exam,['Unspecified'],DURATION_13_WEEKS,Unknown data value,EXAMINER_INTERNAL,Mandatory exercises,SEVEN_STEP_SCALE,No data available,Unspecified,Michael Stephen Courtney,NO_DATA,NO_DATA,NO_DATA,NO_DATA,['Not linked to any study lines'],7.42,79.5,78,3.97,4.32,4.22,4.25
46W43,Wind Turbines Components,Vindmøllers komponenter,English,5.0,MSc,Oral exam,['Unspecified'],DURATION_13_WEEKS,No aid,EXAMINER_INTERNAL,No mandatory assignments,SEVEN_STEP_SCALE,No data available,Unspecified,Yi Guo,Asger Bech Abrahamsen,NO_DATA,NO_DATA,NO_DATA,['Not linked to any study lines'],No data,No data,0,No data,No data,No data,No data
46W44,Offshore wind farm planning,Offshore vindenergi planlægning,English,5.0,MSc,Oral exam,['Special schedule'],DURATION_13_WEEKS,All aid,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,No data available,Spring,Niels-Erik Clausen,David Philipp Rudolph,Mark Charles Kelly,NO_DATA,NO_DATA,['Not linked to any study lines'],9.69,92.7,55,3.64,4.28,4.17,3.89
46W47,Hybrid power plants,Hybride energianlæg,English,5.0,MSc,Oral exam,['Special schedule'],DURATION_13_WEEKS,All aid,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,No data available,Spring,Kaushik Das,Daniela Anca Hansen,Poul Ejnar Sommer Sørensen,Matti Juhani Koivisto,Sergiu Viorel Spataru,['Not linked to any study lines'],5.64,82.4,34,3.5,4.45,4.0,3.2
47201,Engineering thermodynamics,Anvendt termodynamik,English,5.0,BSc,Written exam,"['F4B (Spring, Fri 8-12)']",DURATION_13_WEEKS,All aid,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Spring,Andrea Roberto Insinga,Apurv Dash,NO_DATA,NO_DATA,NO_DATA,"['BSc, Design of Sustainable Energy Systems', 'BSc, General Engineering']",7.96,96.7,461,3.42,3.53,2.97,2.8
47202,Introduction to future energy,Introduktion til fremtidens energi,English,5.0,BSc,Written exam,"['E4A (Autumn, Tues 13-17)']",DURATION_13_WEEKS,All aid,EXAMINER_INTERNAL,No mandatory assignments,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Autumn,Jens Oluf Jensen,Ming Chen,NO_DATA,NO_DATA,NO_DATA,"['BEng, Electrical Energy Technology', 'BSc, General Engineering']",7.43,95.3,1183,2.92,3.6,3.06,2.54
47203,Design-Build 3: solar cooker,Design-Build 3: solovn,English,5.0,BSc,Oral exam,['3-week January'],DURATION_3_WEEKS,No computers,EXAMINER_INTERNAL,No mandatory assignments,PASS_OR_FAIL,CAMPUS_LYNGBY,January,Xiufu Sun,Andrea Roberto Insinga,Adam Rasmus Jensen,NO_DATA,NO_DATA,"['BSc, General Engineering']",8.04,98.2,761,3.11,3.86,3.85,4.03
47205,Electrochemical energy technologies,Elektrokemiske energiteknologier,English,5.0,BSc,Written exam,"['F5A (Spring, Wed 8-12)']",DURATION_13_WEEKS,All aid,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Spring,Christodoulos Chatzichristodoulou,Heine Anton Hansen,Arghya Bhowmik,NO_DATA,NO_DATA,"['BEng, Electrical Energy Technology', 'BSc, General Engineering']",7.14,92.6,81,3.5,3.35,3.0,3.41
47209,"3D imaging, analysis and modelling","3D imaging, analyse og modellering",English,5.0,BSc,Oral exam,"['E2B (Autumn, Thurs 8-12)']",DURATION_13_WEEKS,All aid,EXAMINER_EXTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Autumn,Søren Bredmose Simonsen,Carsten Gundlach,Peter Stanley Jørgensen,NO_DATA,NO_DATA,"['BEng, Process and Innovation', 'MSc, Engineering Physics']",8.7,98.1,108,2.75,4.31,4.35,4.33
47211,Electrochemical energy storage and Power2X,Elektrokemisk energilagring og Power2X,English,5.0,BSc,Written exam,"['E2B (Autumn, Thurs 8-12)']",DURATION_13_WEEKS,All aid,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Autumn,Christodoulos Chatzichristodoulou,Henrik Lund Frandsen,NO_DATA,NO_DATA,NO_DATA,"['BSc, Design of Sustainable Energy Systems', 'BSc, General Engineering', 'BSc, Sustainable Energy Design']",8.23,97.8,275,3.08,3.91,3.61,3.23
47212,Computer simulation of materials,Computersimulering af materialer,English,5.0,BSc,Written exam,"['E1B (Autumn, Thurs 13-17)']",DURATION_13_WEEKS,All aid,EXAMINER_INTERNAL,Mandatory exercises,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Autumn,Ming Chen,Wolfgang Dietrich Pantleon,NO_DATA,NO_DATA,NO_DATA,"['BSc, General Engineering']",8.55,90.9,22,3.47,4.41,4.12,3.76
47213,Introduction to Power-to-X (online),Introduktion til Power-to-X (online),English,5.0,BSc,Oral exam,"['F1B (Spring, Thurs 13-17)']",DURATION_13_WEEKS,No aid,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,No data available,Spring,Peyman Khajavi,Wolff-Ragnar Kiebach,NO_DATA,NO_DATA,NO_DATA,"['BSc, General Engineering']",9.15,95.2,21,3.0,3.62,3.38,3.62
47214,Introduction to future energy technologies (online),Introduktion til fremtidens energiteknologier (online),English,5.0,BSc,Oral exam,"['E5A (Autumn, Wed 8-12)']",DURATION_13_WEEKS,No aid,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,No data available,Autumn,Ming Chen,Peter Christian Kjærgaard Vesborg,NO_DATA,NO_DATA,NO_DATA,"['BSc, General Engineering']",6.8,64.3,56,3.2,4.1,3.6,2.7
47215,Rational design of a heat exchanger for solar cells (online),Rationel design af en varmeveksler til solceller (online),English,5.0,BSc,Oral exam,['3-week January'],DURATION_3_WEEKS,All aid,EXAMINER_INTERNAL,No mandatory assignments,PASS_OR_FAIL,No data available,January,Salvatore De Angelis,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['BSc, General Engineering']",Pass/Fail,90.7,43,3.78,4.67,4.33,4.22
47216,AI-orchestrated self-driving labs (Online),AI-orkestrerede selvkørende laboratorier (Online),English,5.0,BSc,Oral exam,['3-week June'],DURATION_3_WEEKS,No aid,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,No data available,June,Jinhyun Chang,Ivano Eligio Castelli,NO_DATA,NO_DATA,NO_DATA,"['BSc, General Engineering']",No data,No data,0,No data,No data,No data,No data
47217,Introduction to Electrochemistry (online),Introduktion til elektrokemi (online),English,5.0,BSc,Oral exam,"['F1B (Spring, Thurs 13-17)']",DURATION_13_WEEKS,No aid,EXAMINER_INTERNAL,Mandatory exercises,SEVEN_STEP_SCALE,No data available,Spring,Johan Olov Hjelm,Anastasiia Konovalova,NO_DATA,NO_DATA,NO_DATA,"['BSc, General Engineering']",No data,No data,0,No data,No data,No data,No data
47301,Hydrogen energy and fuel cells,Brintenergi og brændselsceller,English,5.0,MSc,Written exam,"['F1B (Spring, Thurs 13-17)']",DURATION_13_WEEKS,All aid,EXAMINER_INTERNAL,No mandatory assignments,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Spring,Jens Oluf Jensen,Qingfeng Li,NO_DATA,NO_DATA,NO_DATA,"['MSc, Applied Chemistry', 'MSc, Chemical and Biochemical Engineering', 'MSc, Sustainable Energy', 'MSc, Sustainable Energy Systems', 'MSc, Sustainable Energy Technologies']",8.24,92.2,446,3.07,3.95,3.5,3.21
47302,Hydrogen and fuel cell chemistry - experimental course,Brint- og brændselscellekemi - eksperimentelt kursus,English,5.0,MSc,Report hand-in,['3-week January'],DURATION_3_WEEKS,Unknown data value,EXAMINER_INTERNAL,Mandatory experiments,PASS_OR_FAIL,CAMPUS_LYNGBY,January,Qingfeng Li,Erik Christensen,NO_DATA,NO_DATA,NO_DATA,"['MSc, Applied Chemistry', 'MSc, Sustainable Energy', 'MSc, Sustainable Energy Technologies']",Pass/Fail,98.1,103,3.19,4.74,4.77,4.29
47304,Ceramic science and engineering,Keramiske processer og materialer,English,10.0,MSc,Oral exam,"['F2A (Spring, Mon 13-17)', 'F2B (Spring, Thurs 8-12)']",DURATION_13_WEEKS,No aid,EXAMINER_EXTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Spring,Andreas Franz-Josef Kaiser,Apurv Dash,Astri Bjørnetun Haugen,NO_DATA,NO_DATA,"['MSc, Applied Chemistry', 'MSc, Chemical and Biochemical Engineering', 'MSc, Materials and Manufacturing Engineering']",8.77,96.6,117,3.67,4.26,3.94,3.91
47305,Electrochemistry,Elektrokemi,English,5.0,MSc,Oral exam,"['F3A (Spring, Tues 8-12)']",DURATION_13_WEEKS,All aid,EXAMINER_INTERNAL,No mandatory assignments,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Spring,Johan Olov Hjelm,Yang Hu,NO_DATA,NO_DATA,NO_DATA,"['MSc, Applied Chemistry', 'MSc, Sustainable Energy', 'MSc, Sustainable Energy Technologies']",8.98,85.7,140,3.93,4.26,3.85,3.59
47310,Battery materials and chemistries: from fundamental mechanisms to battery cells,Batterimaterialer og batterikemi: fra fundamentale mekanismer til battericeller,English,5.0,MSc,Oral exam,"['E5B (Autumn, Wed 13-17)']",DURATION_13_WEEKS,All aid,EXAMINER_EXTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Autumn,Poul Ægidius Norby,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['MSc, Sustainable Energy', 'MSc, Sustainable Energy Technologies']",8.96,93.4,121,3.6,4.19,4.12,3.71
47317,Exergy analysis,Exergianalyse,English,5.0,MSc,Written exam,"['E1B (Autumn, Thurs 13-17)']",DURATION_13_WEEKS,All aid,EXAMINER_EXTERNAL,No mandatory assignments,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Autumn,Jens Oluf Jensen,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['MSc, Sustainable Energy', 'MSc, Sustainable Energy Technologies']",7.32,85.9,78,2.96,3.89,4.07,4.12
47319,Functional materials,Funktionelle materialer,English,5.0,MSc,Oral exam,"['F1A (Spring, Mon 8-12)']",DURATION_13_WEEKS,All aid,EXAMINER_EXTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Spring,Peter Vang Hendriksen,Nini Pryds,Vincenzo Esposito,NO_DATA,NO_DATA,"['MSc, Engineering Physics', 'MSc, Sustainable Energy', 'MSc, Sustainable Energy Technologies']",7.34,89.0,228,3.35,4.0,3.58,2.97
47330,Energy storage and conversion,Energilagring og -konvertering,English,5.0,MSc,Written exam,"['E1A (Autumn, Mon 8-12)']",DURATION_13_WEEKS,All aid,EXAMINER_INTERNAL,Mandatory exercises,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Autumn,Heine Anton Hansen,Jianhua Fan,Henrik Lund Frandsen,NO_DATA,NO_DATA,"['MSc, Engineering Physics', 'MSc, Sustainable Energy', 'MSc, Sustainable Energy Systems', 'MSc, Sustainable Energy Technologies']",7.62,98.5,748,3.51,3.62,3.32,3.12
47332,AI-orchestrated self-driving labs,AI-orkestrerede selvkørende laboratorier,English,5.0,MSc,Oral exam,['3-week June'],DURATION_3_WEEKS,Unknown data value,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,June,Jinhyun Chang,Ivano Eligio Castelli,Arghya Bhowmik,NO_DATA,NO_DATA,"['MSc, Sustainable Energy', 'MSc, Sustainable Energy Technologies']",9.36,96.2,52,3.39,4.04,4.42,3.71
47333,Electron microscopy for materials science,Elektronmikroskopi til materialeforskning,English,5.0,MSc,Oral exam,"['E3A (Autumn, Tues 8-12)']",DURATION_13_WEEKS,All aid,EXAMINER_EXTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Autumn,Søren Bredmose Simonsen,Shima Kadkhodazadeh,Salvatore De Angelis,NO_DATA,NO_DATA,"['MSc, Applied Chemistry', 'MSc, Engineering Physics', 'MSc, Sustainable Energy', 'MSc, Sustainable Energy Technologies']",9.55,100.0,103,3.18,4.29,4.0,4.16
47334,"Carbon capture, utilization, and storage","CO2-fangst, -anvendelse og -lagring",English,5.0,MSc,Written exam,"['F3A (Spring, Tues 8-12)']",DURATION_13_WEEKS,All aid,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Spring,Wolff-Ragnar Kiebach,Andreas Franz-Josef Kaiser,Nicolas Smit von Solms,NO_DATA,NO_DATA,"['MSc, Chemical and Biochemical Engineering', 'MSc, Sustainable Energy Systems']",9.36,100.0,114,3.06,4.0,3.66,3.6
47335,Atomic-scale modelling of energy materials (online),Atomar-skala modellering af materialer til energiapplikationer (online),English,5.0,MSc,Oral exam,"['F4B (Spring, Fri 8-12)']",DURATION_13_WEEKS,All aid,EXAMINER_INTERNAL,No mandatory assignments,SEVEN_STEP_SCALE,No data available,Spring,Ivano Eligio Castelli,Piotr de Silva,NO_DATA,NO_DATA,NO_DATA,"['MSc, Sustainable Energy', 'MSc, Sustainable Energy Technologies']",8.31,76.5,17,3.35,4.09,3.6,3.85
47336,"Applications of X-ray and neutron scattering in biology, chemistry, and physics","Anvendelse af røntgen- og neutronspredning i biologi, kemi og fysik",English,5.0,MSc,Report hand-in,['3-week August'],DURATION_3_WEEKS,All aid,EXAMINER_INTERNAL,Mandatory experiments,PASS_OR_FAIL,CAMPUS_LYNGBY,August,Luise Theil Kuhn,Poul Ægidius Norby,Carsten Gundlach,Tim Bjørn Dyrby,NO_DATA,"['MSc, Applied Chemistry', 'MSc, Engineering Physics', 'MSc, Sustainable Energy Technologies']",Pass/Fail,97.6,42,3.08,4.44,4.12,3.36
47338,Organic energy materials,Organiske energimaterialer,English,5.0,MSc,Oral exam,"['E5A (Autumn, Wed 8-12)']",DURATION_13_WEEKS,No aid,EXAMINER_INTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Autumn,Piotr de Silva,Johan Olov Hjelm,NO_DATA,NO_DATA,NO_DATA,"['MSc, Sustainable Energy', 'MSc, Sustainable Energy Technologies']",8.45,96.7,30,3.74,4.11,4.11,3.84
47339,Solid state and structural chemistry,Faststof- og strukturkemi,English,5.0,MSc,Written exam,"['E1A (Autumn, Mon 8-12)']",DURATION_13_WEEKS,All aid,EXAMINER_EXTERNAL,Mandatory reports,SEVEN_STEP_SCALE,CAMPUS_LYNGBY,Autumn,Jean-Claude Roger Grivel,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"['MSc, Applied Chemistry']",8.59,90.2,82,3.41,4.49,3.91,4.07
47507,PhD course in introduction to low-temperature fuel cells and electrolyser,Ph.d.-kursus om introduktion til lavtemperaturbrændselsceller og elektrolysator,English,3.0,Ph.D.,Oral exam,['Unspecified'],DURATION_UNIQUE,All aid,EXAMINER_INTERNAL,No mandatory assignments,PASS_OR_FAIL,No data available,Unspecified,Jens Oluf Jensen,NO_DATA,NO_DATA,NO_DATA,NO_DATA,['Not linked to any study lines'],No data,No data,0,No data,No data,No data,No data
